# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Oct 25 00:15:47 2021
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
#
pl_name,hostname,default_flag,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,sy_dist,sy_disterr1,sy_disterr2
HD 80606 b,HD 80606,1,5561.00,24.00,-24.00,0,1.04,0.02,-0.02,0,1.15,0.27,-0.27,0,66.4711000,0.1612000,-0.1604000
HD 80653 b,HD 80653,1,,,,,1.22,0.01,-0.01,0,1.18,0.04,-0.04,0,109.8600000,0.8110000,-0.8000000
HD 80869 b,HD 80869,1,5837.00,15.00,-15.00,0,1.06,0.04,-0.04,0,1.08,0.05,-0.05,0,85.3951000,0.5374000,-0.5308000
HD 81040 b,HD 81040,1,5755.00,20.00,-20.00,0,0.91,0.01,-0.01,0,1.05,0.19,-0.19,0,34.4341000,0.0777000,-0.0773000
HD 81688 b,HD 81688,1,4753.00,15.00,-15.00,0,13.00,,,0,2.10,,,0,85.7183000,0.7869500,-0.7869500
HD 81817 b,HD 81817,1,4140.00,55.00,-55.00,0,83.80,7.80,-7.80,0,4.30,0.50,-0.50,0,269.1260000,23.2370000,-19.8650000
HD 82886 b,HD 82886,1,4953.00,123.00,-123.00,0,5.26,0.31,-0.31,0,2.53,0.46,-0.46,0,127.0610000,1.1220000,-1.1030000
HD 82943 b,HD 82943,1,5935.00,124.44,-144.14,0,1.18,0.07,-0.05,0,1.08,0.12,-0.15,0,27.5902000,0.0291000,-0.0290000
HD 82943 c,HD 82943,1,5935.00,124.44,-144.14,0,1.18,0.07,-0.05,0,1.08,0.12,-0.15,0,27.5902000,0.0291000,-0.0290000
HD 8326 b,HD 8326,1,4914.00,51.00,-32.00,0,,,,,0.80,0.05,-0.05,0,30.6862000,0.0442000,-0.0441000
HD 83443 b,HD 83443,1,5442.00,17.00,-17.00,0,0.94,0.02,-0.02,0,0.79,0.07,-0.07,0,40.8991000,0.0628000,-0.0626000
HD 8535 b,HD 8535,1,6136.00,18.00,-18.00,0,1.19,0.04,-0.04,0,1.13,,,0,55.4401000,0.0961000,-0.0957000
HD 85390 b,HD 85390,1,5186.00,,,0,,,,,0.76,,,0,33.5225000,0.0430000,-0.0429000
HD 85512 b,HD 85512,1,4300.00,45.00,-45.00,0,0.71,0.02,-0.02,0,0.43,0.10,-0.10,0,11.2810000,0.0052000,-0.0052000
HD 8574 b,HD 8574,1,6064.00,14.00,-14.00,0,1.38,0.02,-0.02,0,1.34,0.12,-0.12,0,44.8264000,0.0940000,-0.0936000
HD 86081 b,HD 86081,1,5939.00,,,0,1.46,0.14,-0.14,0,1.21,0.28,-0.28,0,103.9360000,0.5570000,-0.5510000
HD 86226 b,HD 86226,1,5863.00,88.00,-88.00,0,1.05,0.03,-0.03,0,1.02,0.06,-0.07,0,45.6830000,0.1053000,-0.1048000
HD 86226 c,HD 86226,1,5863.00,88.00,-88.00,0,1.05,0.03,-0.03,0,1.02,0.06,-0.07,0,45.6830000,0.1053000,-0.1048000
HD 86264 b,HD 86264,1,6210.00,44.00,-44.00,0,1.88,0.12,-0.12,0,1.42,0.05,-0.05,0,67.8107000,0.2753000,-0.2731000
HD 8673 b,HD 8673,1,6389.05,157.03,-119.46,0,1.50,0.06,-0.08,0,1.28,0.25,-0.15,0,37.8619000,0.0543000,-0.0541000
HD 86950 b,HD 86950,1,4805.00,100.00,-100.00,0,8.80,0.60,-0.60,0,1.66,0.25,-0.25,0,209.8390000,1.9600000,-1.9250000
HD 87646 b,HD 87646,1,5770.00,80.00,-80.00,0,1.55,0.22,-0.22,0,1.12,0.09,-0.09,0,73.5835200,8.5549600,-8.5549600
HD 87883 b,HD 87883,1,4915.00,73.00,-73.00,0,0.79,0.03,-0.03,0,0.66,0.09,-0.09,0,18.2912000,0.0125000,-0.0124000
HD 88133 b,HD 88133,1,5392.00,,,0,2.20,,,0,1.26,,,0,73.6123000,0.3053000,-0.3029000
HD 89307 b,HD 89307,1,5955.00,14.00,-14.00,0,1.10,0.01,-0.01,0,1.27,0.12,-0.12,0,32.0104000,0.0528000,-0.0526000
HD 89345 b,HD 89345,1,5576.00,73.00,-76.00,0,1.75,0.05,-0.05,0,1.16,0.04,-0.04,0,132.3450000,0.8080000,-0.7990000
HD 89744 b,HD 89744,1,6291.00,,,0,,,,,1.86,,,0,38.6364000,0.1080000,-0.1074000
HD 90156 b,HD 90156,1,5599.00,12.00,-12.00,0,,,,,0.84,,,0,21.9496000,0.0170000,-0.0169000
HD 9174 b,HD 9174,1,5577.00,100.00,-100.00,0,1.67,0.07,-0.07,0,1.03,0.05,-0.05,0,81.4893000,0.3063000,-0.3042000
HD 92788 b,HD 92788,1,5744.00,24.00,-24.00,0,1.14,0.02,-0.02,0,1.15,0.07,-0.07,0,34.6538000,0.0597000,-0.0596000
HD 92788 c,HD 92788,1,5744.00,24.00,-24.00,0,1.14,0.02,-0.02,0,1.15,0.07,-0.07,0,34.6538000,0.0597000,-0.0596000
HD 92987 b,HD 92987,1,5770.00,36.00,-36.00,0,1.58,0.04,-0.04,0,1.08,0.06,-0.06,0,43.5339000,0.0664000,-0.0662000
HD 93083 b,HD 93083,1,4995.00,50.00,-50.00,0,,,,,0.70,0.04,-0.04,0,28.5159000,0.0397000,-0.0397000
HD 9446 b,HD 9446,1,5793.00,22.00,-22.00,0,1.00,,,0,1.00,0.10,-0.10,0,50.3503000,0.3538000,-0.3490000
HD 9446 c,HD 9446,1,5793.00,22.00,-22.00,0,1.00,,,0,1.00,0.10,-0.10,0,50.3503000,0.3538000,-0.3490000
HD 94834 b,HD 94834,1,4798.00,,,0,4.20,,,0,1.11,,,0,98.1609000,0.6436000,-0.6436000
HD 95086 b,HD 95086,1,,,,,,,,,1.60,,,0,86.2279000,0.2443000,-0.2431000
HD 95089 b,HD 95089,1,4918.00,,,0,5.08,,,0,1.54,,,0,136.9570000,1.9550000,-1.9550000
HD 95089 c,HD 95089,1,4918.00,,,0,5.08,,,0,1.54,,,0,136.9570000,1.9550000,-1.9550000
HD 95127 b,HD 95127,1,4218.00,30.00,-30.00,0,41.01,18.22,-18.22,0,3.70,4.16,-4.16,0,676.5790000,45.1145000,-45.1145000
HD 95338 b,HD 95338,1,5212.00,16.00,-11.00,0,0.87,0.04,-0.04,0,0.83,0.02,-0.02,0,36.9941000,0.0689000,-0.0687000
HD 95544 b,HD 95544,1,5722.00,15.00,-15.00,0,1.09,0.07,-0.07,0,1.09,0.07,-0.07,0,87.8049000,0.2031000,-0.2022000
HD 95735 c,GJ 411,1,3719.95,28.30,-28.30,0,0.37,0.01,-0.01,0,0.39,0.01,-0.01,0,5.6757730,0.0059099,-0.0059099
HD 95872 b,HD 95872,1,5312.00,100.00,-100.00,0,0.84,0.04,-0.04,0,0.70,0.25,-0.25,0,72.2195000,0.1792000,-0.1784000
HD 96063 b,HD 96063,1,5020.00,,,0,4.75,,,0,1.37,,,0,140.0650000,1.3260000,-1.3260000
HD 96127 b,HD 96127,1,3943.00,23.00,-23.00,0,51.10,22.81,-22.81,0,10.94,10.02,-10.02,0,587.6590000,25.4550000,-25.4550000
HD 96167 b,HD 96167,1,5733.00,,,0,1.94,,,0,1.27,,,0,85.3006000,0.4163000,-0.4123000
HD 96992 b,HD 96992,1,4725.00,10.00,-10.00,0,7.43,1.10,-1.10,0,0.96,0.09,-0.09,0,396.0820000,14.9565000,-14.9565000
HD 97048 b,HD 97048,1,10000.00,,,0,2.25,,,0,2.40,,,0,183.8570000,1.3310000,-1.3130000
HD 97658 b,HD 97658,1,5212.00,43.00,-43.00,0,0.73,0.01,-0.01,0,0.85,0.08,-0.08,0,21.5618000,0.0254000,-0.0253000
HD 98219 b,HD 98219,1,4925.00,,,0,4.60,,,0,1.41,,,0,113.7040000,0.5780000,-0.5780000
HD 98649 b,HD 98649,1,5790.00,58.00,-58.00,0,1.01,0.02,-0.02,0,1.03,0.06,-0.06,0,42.1727000,0.0878000,-0.0875000
HD 98736 b,HD 98736,1,5271.00,,,0,0.93,0.04,-0.04,0,0.92,0.13,-0.13,0,32.4459000,0.0646000,-0.0644000
HD 99109 b,HD 99109,1,5282.00,32.00,-32.00,0,0.98,0.02,-0.02,0,0.76,0.10,-0.10,0,54.7901000,0.1672000,-0.1662000
HD 99492 b,HD 99492,1,4815.00,185.00,-185.00,0,0.83,0.07,-0.07,0,0.48,0.51,-0.51,0,18.2038000,0.0581000,-0.0577000
HD 99706 b,HD 99706,1,4862.00,,,0,5.52,,,0,1.46,,,0,146.6000000,1.1220000,-1.1220000
HD 99706 c,HD 99706,1,,,,,,,,,1.72,0.12,-0.12,0,146.6000000,1.1220000,-1.1220000
HIP 105854 b,HIP 105854,1,4780.00,100.00,-100.00,0,,,,,2.10,0.10,-0.10,0,78.6381000,0.7437000,-0.7437000
HIP 107772 b,HIP 107772,1,,,,,,,,,0.63,0.08,-0.08,0,23.6434000,0.0243000,-0.0242000
HIP 107773 b,HIP 107773,1,4945.00,100.00,-100.00,0,11.60,1.40,-1.40,0,2.42,0.27,-0.27,0,105.1800000,0.8110000,-0.8110000
HIP 109384 b,HIP 109384,1,5180.00,45.00,-45.00,0,,,,,0.78,0.06,-0.06,0,58.9582000,0.1187000,-0.1183000
HIP 109600 b,HIP 109600,1,5530.00,35.00,-35.00,0,,,,,0.87,0.06,-0.06,0,66.3361000,0.1917000,-0.1906000
HIP 114933 b,HIP 114933,1,4823.00,59.00,-59.00,0,5.27,0.05,-0.05,0,1.39,0.09,-0.09,0,101.7660000,0.5300000,-0.5300000
HIP 116454 b,HIP 116454,1,5089.00,50.00,-50.00,0,0.72,0.02,-0.02,0,0.81,0.11,-0.11,0,62.4491000,0.1831000,-0.1820000
HIP 12961 b,HIP 12961,1,3901.00,175.00,-175.00,0,0.65,0.06,-0.06,0,0.69,0.19,-0.19,0,23.3710000,0.0185000,-0.0184000
HIP 14810 b,HIP 14810,1,5544.00,,,0,1.07,0.08,-0.08,0,1.01,0.19,-0.19,0,50.4800000,0.1156000,-0.1151000
HIP 14810 c,HIP 14810,1,5544.00,,,0,1.07,0.08,-0.08,0,1.01,0.19,-0.19,0,50.4800000,0.1156000,-0.1151000
HIP 14810 d,HIP 14810,1,5544.00,,,0,1.07,0.08,-0.08,0,1.01,0.19,-0.19,0,50.4800000,0.1156000,-0.1151000
HIP 35173 b,HIP 35173,1,4881.00,55.00,-81.00,0,,,,,0.79,0.05,-0.05,0,33.1562000,0.0641000,-0.0638000
HIP 38594 b,HIP 38594,1,,,,,,,,,0.61,0.02,-0.02,0,17.7886000,0.0095000,-0.0095000
HIP 38594 c,HIP 38594,1,,,,,,,,,0.61,0.02,-0.02,0,17.7886000,0.0095000,-0.0095000
HIP 41378 b,HIP 41378,1,6226.00,43.00,-43.00,0,1.34,0.03,-0.03,0,1.17,0.07,-0.07,0,106.2890000,0.6760000,-0.6680000
HIP 41378 c,HIP 41378,1,6226.00,43.00,-43.00,0,1.34,0.03,-0.03,0,1.17,0.07,-0.07,0,106.2890000,0.6760000,-0.6680000
HIP 41378 d,HIP 41378,1,6226.00,43.00,-43.00,0,1.34,0.03,-0.03,0,1.17,0.07,-0.07,0,106.2890000,0.6760000,-0.6680000
HIP 41378 e,HIP 41378,1,6226.00,43.00,-43.00,0,1.34,0.03,-0.03,0,1.17,0.07,-0.07,0,106.2890000,0.6760000,-0.6680000
HIP 41378 f,HIP 41378,1,6226.00,43.00,-43.00,0,1.34,0.03,-0.03,0,1.17,0.07,-0.07,0,106.2890000,0.6760000,-0.6680000
HIP 4845 b,HIP 4845,1,,,,,,,,,0.62,0.04,-0.04,0,21.0974000,0.0178000,-0.0178000
HIP 48714 b,HIP 48714,1,,,,,,,,,0.58,0.02,-0.02,0,10.5298000,0.0043000,-0.0043000
HIP 5158 b,HIP 5158,1,4962.00,89.00,-89.00,0,,,,,0.78,0.02,-0.02,0,51.6026000,0.1043000,-0.1039000
HIP 5158 c,HIP 5158,1,4813.00,207.69,-128.99,0,0.75,0.05,-0.09,0,0.78,0.12,-0.07,0,51.6026000,0.1043000,-0.1039000
HIP 54373 b,HIP 54373,1,4021.00,226.00,-146.00,0,,,,,0.57,0.03,-0.03,0,18.7168000,0.0164000,-0.0164000
HIP 54373 c,HIP 54373,1,4021.00,226.00,-146.00,0,,,,,0.57,0.03,-0.03,0,18.7168000,0.0164000,-0.0164000
HIP 56640 b,HIP 56640,1,4769.00,55.00,-55.00,0,4.93,0.05,-0.05,0,1.04,0.07,-0.06,0,122.3240000,0.5870000,-0.5810000
HIP 57274 b,HIP 57274,1,4510.00,136.00,-136.00,0,0.78,0.05,-0.05,0,0.29,0.30,-0.30,0,25.8618000,0.0337000,-0.0335000
HIP 57274 c,HIP 57274,1,4640.00,100.00,-100.00,0,0.68,0.03,-0.03,0,0.73,0.05,-0.05,0,25.8618000,0.0337000,-0.0335000
HIP 57274 d,HIP 57274,1,4640.00,100.00,-100.00,0,0.68,0.03,-0.03,0,0.73,0.05,-0.05,0,25.8618000,0.0337000,-0.0335000
HIP 63242 b,HIP 63242,1,4830.00,100.00,-100.00,0,,,,,1.54,0.05,-0.05,0,156.4560000,0.6995000,-0.6995000
HIP 65 A b,HIP 65 A,1,4590.00,49.00,-49.00,0,0.72,0.01,-0.01,0,0.78,0.03,-0.03,0,61.7856000,0.0806000,-0.0804000
HIP 65407 b,HIP 65407,1,5460.00,50.00,-50.00,0,,,,,0.93,0.07,-0.07,0,61.7804000,0.1065000,-0.1062000
HIP 65407 c,HIP 65407,1,5460.00,50.00,-50.00,0,,,,,0.93,0.07,-0.07,0,61.7804000,0.1065000,-0.1062000
HIP 65426 b,HIP 65426,1,8840.00,200.00,-200.00,0,1.77,0.05,-0.05,0,1.96,0.04,-0.04,0,108.8750000,0.7530000,-0.7420000
HIP 65891 b,HIP 65891,1,5000.00,100.00,-100.00,0,8.93,1.02,-1.02,0,2.50,0.21,-0.21,0,150.2920000,0.6500000,-0.6440000
HIP 67522 b,HIP 67522,1,5675.00,75.00,-75.00,0,1.38,0.06,-0.06,0,1.22,0.05,-0.05,0,127.2800000,1.1050000,-1.0870000
HIP 67537 b,HIP 67537,1,4985.00,100.00,-100.00,0,8.69,0.88,-0.88,0,2.41,0.16,-0.16,0,116.0460000,0.6500000,-0.6500000
HIP 67851 b,HIP 67851,1,4890.00,100.00,-100.00,0,5.92,0.44,-0.44,0,1.63,0.22,-0.22,0,64.1181000,0.1748000,-0.1748000
HIP 67851 c,HIP 67851,1,4890.00,100.00,-100.00,0,5.92,0.44,-0.44,0,1.63,0.22,-0.22,0,64.1181000,0.1748000,-0.1748000
HIP 70849 b,HIP 70849,1,4105.00,130.00,-130.00,0,,,,,0.63,0.03,-0.03,0,24.0572000,0.0247500,-0.0247500
HIP 71135 b,HIP 71135,1,4146.00,107.00,-110.00,0,,,,,0.66,0.04,-0.04,0,32.3311000,0.0521000,-0.0519000
HIP 74890 b,HIP 74890,1,4850.00,100.00,-100.00,0,5.77,0.53,-0.53,0,1.74,0.21,-0.21,0,78.6562000,0.2560000,-0.2560000
HIP 75092 b,HIP 75092,1,4891.00,50.00,-50.00,0,4.53,0.05,-0.05,0,1.28,0.11,-0.10,0,81.6696000,0.4148000,-0.4107000
HIP 78530 b,HIP 78530,1,10500.00,,,0,,,,,2.50,,,0,136.7590000,1.4930000,-1.4620000
HIP 79098 AB b,HIP 79098 AB,1,,,,,,,,,3.75,1.25,-1.25,0,145.7980000,2.5620000,-2.4760000
HIP 79431 b,HIP 79431,1,3420.00,157.00,-157.00,0,0.48,0.01,-0.01,0,0.48,0.02,-0.02,0,14.5324000,0.0259000,-0.0259000
HIP 8541 b,HIP 8541,1,4670.00,100.00,-100.00,0,7.83,1.02,-1.02,0,1.17,0.28,-0.28,0,155.1210000,0.6380000,-0.6340000
HIP 90988 b,HIP 90988,1,4883.00,57.00,-57.00,0,3.94,0.04,-0.04,0,1.30,0.08,-0.08,0,94.0349000,0.3884000,-0.3853000
HIP 91258 b,HIP 91258,1,5519.00,70.00,-70.00,0,0.89,0.03,-0.03,0,0.97,0.28,-0.28,0,45.8846000,0.0661000,-0.0660000
HIP 97233 b,HIP 97233,1,5020.00,100.00,-100.00,0,5.34,0.55,-0.55,0,1.93,0.11,-0.11,0,102.2750000,0.4070000,-0.4040000
HN Peg b,HN Peg,1,,,,,,,,,,,,,18.1186000,0.0201000,-0.0201000
HR 2562 b,HR 2562,1,,,,,,,,,1.30,,,0,34.0071000,0.0480000,-0.0478000
HR 5183 b,HR 5183,1,5794.00,100.00,-100.00,0,1.53,0.06,-0.05,0,1.07,0.04,-0.04,0,31.4607000,0.0390000,-0.0389000
HR 810 b,HR 810,1,6167.00,24.00,-24.00,0,1.13,0.02,-0.02,0,1.34,0.13,-0.13,0,17.3181000,0.0162000,-0.0162000
HR 858 b,HR 858,1,6201.00,50.00,-50.00,0,1.31,0.02,-0.02,0,1.15,0.07,-0.08,0,31.9640000,0.0722000,-0.0720000
HR 858 c,HR 858,1,6201.00,50.00,-50.00,0,1.31,0.02,-0.02,0,1.15,0.07,-0.08,0,31.9640000,0.0722000,-0.0720000
HR 858 d,HR 858,1,6201.00,50.00,-50.00,0,1.31,0.02,-0.02,0,1.15,0.07,-0.08,0,31.9640000,0.0722000,-0.0720000
HR 8799 b,HR 8799,1,,,,,,,,,1.50,0.30,-0.30,0,41.2441000,0.1515000,-0.1505000
HR 8799 c,HR 8799,1,,,,,,,,,1.50,0.30,-0.30,0,41.2441000,0.1515000,-0.1505000
HR 8799 d,HR 8799,1,,,,,,,,,1.50,0.30,-0.30,0,41.2441000,0.1515000,-0.1505000
HR 8799 e,HR 8799,1,7400.00,,,0,,,,,,,,,41.2441000,0.1515000,-0.1505000
HU Aqr AB b,HU Aqr,1,,,,,,,,,0.88,,,0,,,
HU Aqr AB c,HU Aqr,1,,,,,,,,,0.88,,,0,,,
HW Vir b,HW Vir,1,,,,,,,,,0.48,0.01,-0.01,0,171.7010000,2.5225000,-2.5225000
IC 4651 9122 b,IC 4651 9122,1,,,,,,,,,2.10,,,0,859.3240000,31.9890000,-31.9890000
K2-10 b,K2-10,1,5620.00,70.00,-70.00,0,0.98,0.08,-0.08,0,0.92,0.05,-0.05,0,272.3600000,3.1120000,-3.0440000
K2-100 b,K2-100,1,5945.00,110.00,-110.00,0,1.24,0.05,-0.05,0,1.15,0.05,-0.05,0,188.9590000,2.4710000,-2.4100000
K2-101 b,K2-101,1,4927.00,47.00,-46.00,0,0.76,0.01,-0.01,0,0.82,0.02,-0.03,0,188.3300000,2.1280000,-2.0820000
K2-102 b,K2-102,1,4695.00,50.00,-50.00,0,0.71,0.03,-0.03,0,0.77,0.06,-0.06,0,188.1750000,2.0650000,-2.0220000
K2-104 b,K2-104,1,3712.00,54.00,-76.00,0,0.48,0.01,-0.01,0,0.51,0.02,-0.02,0,189.2890000,3.9960000,-3.8370000
K2-105 b,K2-105,1,5636.00,49.00,-52.00,0,0.97,0.01,-0.01,0,1.05,0.02,-0.02,0,197.9890000,1.5550000,-1.5300000
K2-107 b,K2-107,1,6061.00,96.00,-96.00,0,1.81,0.06,-0.06,0,1.30,0.05,-0.05,0,685.2000000,20.5020000,-19.3640000
K2-108 b,K2-108,1,5599.00,87.00,-87.00,0,1.76,0.04,-0.04,0,1.17,0.06,-0.06,0,477.2950000,10.0940000,-9.6920000
K2-11 b,K2-11,1,5433.00,49.00,-144.00,0,5.15,0.20,-4.39,0,1.35,0.04,-0.56,0,329.3090000,2.6820000,-2.6410000
K2-110 b,K2-110,1,4950.00,58.00,-58.00,0,0.71,0.01,-0.01,0,0.75,0.02,-0.02,0,116.4740000,0.4310000,-0.4270000
K2-111 b,K2-111,1,5775.00,60.00,-60.00,0,1.25,0.02,-0.02,0,0.84,0.02,-0.02,0,200.3940000,2.7630000,-2.6900000
K2-111 c,K2-111,1,5775.00,60.00,-60.00,0,1.25,0.02,-0.02,0,0.84,0.02,-0.02,0,200.3940000,2.7630000,-2.6900000
K2-113 b,K2-113,1,5660.00,87.00,-87.00,0,1.24,0.03,-0.03,0,1.04,0.04,-0.04,0,635.7220000,13.4300000,-13.4300000
K2-114 b,K2-114,1,5039.00,52.00,-55.00,0,0.87,0.02,-0.02,0,0.89,0.03,-0.02,0,475.7580000,8.2520000,-7.9800000
K2-115 b,K2-115,1,5657.00,60.00,-60.00,0,0.88,0.01,-0.01,0,0.95,0.02,-0.02,0,413.5910000,4.3120000,-4.2250000
K2-116 b,K2-116,1,4348.35,86.10,-87.78,0,0.67,0.03,-0.03,0,0.69,0.07,-0.07,0,49.3855000,0.1247000,-0.1240000
K2-117 b,K2-117,1,3778.00,53.00,-53.00,0,0.51,0.01,-0.01,0,0.54,0.01,-0.01,0,101.6320000,0.3740000,-0.3720000
K2-117 c,K2-117,1,3778.00,53.00,-53.00,0,0.51,0.01,-0.01,0,0.54,0.01,-0.01,0,101.6320000,0.3740000,-0.3720000
K2-118 b,K2-118,1,4726.29,142.64,-127.34,0,0.73,0.05,-0.04,0,0.76,0.08,-0.08,0,321.7220000,3.7605000,-3.7605000
K2-119 b,K2-119,1,4740.00,100.00,-100.00,0,0.71,0.01,-0.01,0,0.76,0.02,-0.02,0,365.5810000,4.3700000,-4.2700000
K2-12 b,K2-12,1,5800.00,53.00,-90.00,0,1.01,0.27,-0.09,0,1.01,0.05,-0.06,0,326.3810000,6.2820000,-6.0530000
K2-120 b,K2-120,1,4349.90,101.62,-96.12,0,0.67,0.04,-0.03,0,0.69,0.07,-0.07,0,,,
K2-121 b,K2-121,1,4690.00,43.00,-41.00,0,0.67,0.01,-0.01,0,0.69,0.03,-0.03,0,169.3980000,1.0610000,-1.0480000
K2-122 b,K2-122,1,4009.00,47.00,-44.00,0,0.59,0.01,-0.01,0,0.63,0.02,-0.02,0,72.0444000,0.2532000,-0.2532000
K2-123 b,K2-123,1,4035.00,52.00,-52.00,0,0.59,0.01,-0.01,0,0.62,0.01,-0.01,0,161.5550000,0.6520000,-0.6520000
K2-124 b,K2-124,1,3570.00,63.00,-70.00,0,0.39,0.02,-0.01,0,0.39,0.01,-0.04,0,140.3850000,1.3200000,-1.2960000
K2-125 b,K2-125,1,3654.47,99.56,-92.33,0,0.40,0.03,-0.03,0,0.49,0.05,-0.06,0,124.1560000,0.8300000,-0.8300000
K2-126 b,K2-126,1,4339.00,92.00,-92.00,0,0.65,0.01,-0.01,0,0.69,0.01,-0.01,0,102.9530000,0.7770000,-0.7660000
K2-127 b,K2-127,1,4575.00,74.00,-74.00,0,0.66,0.01,-0.01,0,0.72,0.01,-0.01,0,709.9990000,20.5260000,-19.4230000
K2-128 b,K2-128,1,4469.51,171.97,-145.15,0,0.78,0.08,-0.06,0,0.71,0.07,-0.07,0,114.6370000,0.9300000,-0.9150000
K2-129 b,K2-129,1,3459.09,89.05,-83.62,0,0.36,0.03,-0.03,0,0.36,0.07,-0.07,0,27.7957000,0.0746000,-0.0742000
K2-13 b,K2-13,1,5698.00,45.00,-82.00,0,0.78,0.09,-0.05,0,0.80,0.04,-0.04,0,342.3940000,4.4360000,-4.3260000
K2-130 b,K2-130,1,4356.47,196.73,-172.40,0,0.74,0.11,-0.08,0,0.70,0.07,-0.07,0,118.0110000,0.5190000,-0.5140000
K2-131 b,K2-131,1,5245.00,46.00,-52.00,0,0.75,0.01,-0.01,0,0.84,0.01,-0.01,0,152.5090000,1.0790000,-1.0630000
K2-132 b,K2-132,1,4840.00,90.00,-90.00,0,3.85,0.13,-0.13,0,1.08,0.08,-0.08,0,609.8180000,17.9420000,-16.9620000
K2-133 b,K2-133,1,3655.00,80.00,-80.00,0,0.46,0.02,-0.02,0,0.46,0.01,-0.01,0,75.1703000,0.2012000,-0.2012000
K2-133 c,K2-133,1,3655.00,80.00,-80.00,0,0.46,0.02,-0.02,0,0.46,0.01,-0.01,0,75.1703000,0.2012000,-0.2012000
K2-133 d,K2-133,1,3655.00,80.00,-80.00,0,0.46,0.02,-0.02,0,0.46,0.01,-0.01,0,75.1703000,0.2012000,-0.2012000
K2-133 e,K2-133,1,3655.00,80.00,-80.00,0,0.46,0.02,-0.02,0,0.46,0.01,-0.01,0,75.1703000,0.2012000,-0.2012000
K2-136 b,K2-136,1,4499.00,50.00,-50.00,0,0.66,0.02,-0.02,0,0.74,0.02,-0.02,0,59.2474000,0.1877000,-0.1865000
K2-136 c,K2-136,1,4499.00,50.00,-50.00,0,0.66,0.02,-0.02,0,0.74,0.02,-0.02,0,59.2474000,0.1877000,-0.1865000
K2-136 d,K2-136,1,4499.00,50.00,-50.00,0,0.66,0.02,-0.02,0,0.74,0.02,-0.02,0,59.2474000,0.1877000,-0.1865000
K2-137 b,K2-137,1,3492.00,70.00,-70.00,0,0.44,0.04,-0.04,0,0.46,0.05,-0.05,0,98.8765000,0.6176000,-0.6101000
K2-138 b,K2-138,1,5356.30,41.80,-13.10,0,0.86,0.03,-0.02,0,0.94,0.02,-0.02,0,202.5850000,2.0280000,-1.9890000
K2-138 c,K2-138,1,5356.30,41.80,-13.10,0,0.86,0.03,-0.02,0,0.94,0.02,-0.02,0,202.5850000,2.0280000,-1.9890000
K2-138 d,K2-138,1,5356.30,41.80,-13.10,0,0.86,0.03,-0.02,0,0.94,0.02,-0.02,0,202.5850000,2.0280000,-1.9890000
K2-138 e,K2-138,1,5356.30,41.80,-13.10,0,0.86,0.03,-0.02,0,0.94,0.02,-0.02,0,202.5850000,2.0280000,-1.9890000
K2-138 f,K2-138,1,5356.30,41.80,-13.10,0,0.86,0.03,-0.02,0,0.94,0.02,-0.02,0,202.5850000,2.0280000,-1.9890000
K2-138 g,K2-138,1,5356.30,41.80,-13.10,0,0.86,0.03,-0.02,0,0.94,0.02,-0.02,0,202.5850000,2.0280000,-1.9890000
K2-139 b,K2-139,1,5370.00,68.00,-68.00,0,0.88,0.01,-0.01,0,0.96,0.02,-0.02,0,153.8560000,0.9320000,-0.9210000
K2-14 b,K2-14,1,3789.00,17.00,-16.00,0,0.45,0.01,-0.01,0,0.47,0.01,-0.01,0,364.0480000,8.0990000,-8.0990000
K2-140 b,K2-140,1,5585.00,120.00,-120.00,0,1.06,0.07,-0.06,0,0.96,0.06,-0.04,0,347.9170000,8.2870000,-7.9170000
K2-141 b,K2-141,1,4599.00,79.00,-79.00,0,0.68,0.02,-0.02,0,0.71,0.03,-0.03,0,61.8736000,0.1662000,-0.1654000
K2-141 c,K2-141,1,4599.00,79.00,-79.00,0,0.68,0.02,-0.02,0,0.71,0.03,-0.03,0,61.8736000,0.1662000,-0.1654000
